timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,serials,hour
1642256740,39a413,43.587066650390625,1.4989950490552326,58.0,338.74949449286675,832.0,FHJAT,False,True,False,,0.0,650.0,1642256739.703,[1433801924],2022-01-15 14:00:00+00:00
1642256742,39a413,43.58755855237023,1.49871826171875,58.0,338.74949449286675,832.0,FHJAT,False,True,False,,0.0,650.0,1642256741.553,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256743,39a413,43.58779131355932,1.4985874720982142,57.0,339.3255752391261,832.0,FHJAT,False,True,False,,0.0,700.0,1642256742.515,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256744,39a413,43.587982177734375,1.4984840570494187,55.0,338.5870305251282,896.0,FHJAT,False,True,False,,0.0,725.0,1642256743.555,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256745,39a413,43.58834994041313,1.4983258928571428,53.0,337.7965214679426,768.0,FHJAT,False,True,False,,100.0,725.0,1642256744.976,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256746,39a413,43.58858270160222,1.4981951032366072,53.0,336.8014094863518,640.0,FHJAT,False,True,False,,100.0,750.0,1642256745.98,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256747,39a413,43.58872235831568,1.4980643136160714,53.0,336.8014094863518,512.0,FHJAT,False,True,False,,100.0,750.0,1642256746.579,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256748,39a413,43.58900167174258,1.4978681291852678,54.0,335.82089285331085,384.0,FHJAT,False,True,False,,100.0,775.0,1642256747.997,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256749,39a413,43.58923443293167,1.4977373395647322,55.0,335.2975697722287,320.0,FHJAT,False,True,False,,100.0,775.0,1642256748.986,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256750,39a413,43.58932753740731,1.4976719447544642,57.0,336.13982480865764,192.0,FHJAT,False,True,False,,100.0,775.0,1642256749.448,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256751,39a413,43.58969995530985,1.4974757603236606,58.0,336.54097591853844,192.0,FHJAT,False,True,False,,100.0,775.0,1642256750.867,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256752,39a413,43.589932716498936,1.497344970703125,59.0,336.92958775017536,256.0,FHJAT,False,True,False,,100.0,775.0,1642256751.779,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256753,39a413,43.590212029925844,1.4972141810825892,60.0,336.4252937980874,256.0,FHJAT,False,True,False,,100.0,775.0,1642256752.752,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256754,39a413,43.590398238877114,1.4970833914620536,61.0,335.9426505499883,192.0,FHJAT,False,True,False,,100.0,800.0,1642256753.58,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256755,39a413,43.590728759765625,1.4968233330305234,63.0,335.48035731180926,320.0,FHJAT,False,True,False,,100.0,800.0,1642256754.898,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256756,39a413,43.59100341796875,1.49669558502907,64.0,335.85445803957833,576.0,FHJAT,False,True,False,,100.0,800.0,1642256755.865,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256757,39a413,43.591278076171875,1.4965039630268897,63.0,335.48035731180926,640.0,FHJAT,False,True,False,,100.0,800.0,1642256756.953,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256758,39a413,43.591552734375,1.4963762150254363,62.0,336.31791227546154,768.0,FHJAT,False,True,False,,200.0,825.0,1642256757.852,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256759,39a413,43.59174825377383,1.4962332589285714,61.0,336.8014094863518,1024.0,FHJAT,False,True,False,,200.0,850.0,1642256758.816,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256760,39a413,43.59205627441406,1.4960568450218024,60.0,337.30620505490765,1088.0,FHJAT,False,True,False,,200.0,850.0,1642256759.838,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256761,39a413,43.59223937988281,1.495929097020349,58.0,337.83365417791754,1152.0,FHJAT,False,True,False,,200.0,875.0,1642256760.662,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256762,39a413,43.592493089578916,1.4958408900669642,56.0,337.0678995624102,1152.0,FHJAT,False,True,False,,200.0,900.0,1642256761.557,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256763,39a413,43.592742919921875,1.495673601017442,54.0,337.2175942695183,1152.0,FHJAT,False,True,False,,200.0,900.0,1642256762.623,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256764,39a413,43.592958611957094,1.495513916015625,53.0,337.7965214679426,1024.0,FHJAT,False,True,False,,300.0,925.0,1642256763.732,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256765,39a413,43.59319137314618,1.4953831263950892,52.0,337.3801350519596,960.0,FHJAT,False,False,False,7000,300.0,950.0,1642256764.764,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256766,39a413,43.593292236328125,1.4953542310138082,52.0,338.40468955103233,896.0,FHJAT,False,False,False,7000,300.0,950.0,1642256765.248,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256767,39a413,43.59365689552436,1.4951215471540178,52.0,338.40468955103233,512.0,FHJAT,False,False,False,7000,300.0,975.0,1642256766.775,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256768,39a413,43.59384310447563,1.4949907575334822,53.0,338.8059435184577,320.0,FHJAT,False,False,False,7000,300.0,975.0,1642256767.733,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256769,39a413,43.59407043457031,1.494907113008721,53.0,339.19320898728876,192.0,FHJAT,False,False,False,7000,300.0,975.0,1642256768.655,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256770,39a413,43.59434509277344,1.4947793650072676,55.0,340.90650799951436,128.0,FHJAT,False,False,False,7000,300.0,975.0,1642256769.827,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256771,39a413,43.59461975097656,1.4946516170058142,57.0,341.565051177078,128.0,FHJAT,False,False,False,7000,300.0,975.0,1642256770.824,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256772,39a413,43.59482070146981,1.4945329938616072,58.0,340.9422954898717,128.0,FHJAT,False,False,False,7000,300.0,1000.0,1642256771.801,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256773,39a413,43.595123291015625,1.494396121002907,59.0,340.01689347810003,128.0,FHJAT,False,False,False,7000,300.0,1000.0,1642256772.858,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256774,39a413,43.595379328323624,1.4942714146205356,60.0,338.55226367289464,256.0,FHJAT,False,False,False,7000,300.0,1000.0,1642256773.935,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256775,39a413,43.595658641750525,1.494140625,61.0,337.67134362198084,384.0,FHJAT,False,False,False,7000,300.0,1000.0,1642256774.98,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256776,39a413,43.59579829846398,1.4940098353794642,61.0,337.67134362198084,384.0,FHJAT,False,False,False,7000,400.0,1000.0,1642256775.528,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256777,39a413,43.59608459472656,1.4938851289970931,61.0,336.8014094863518,448.0,FHJAT,False,False,False,7000,400.0,1000.0,1642256776.668,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256778,39a413,43.596405029296875,1.4936935069949129,61.0,335.9426505499883,448.0,FHJAT,False,False,False,7000,400.0,1025.0,1642256777.809,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256779,39a413,43.596588134765625,1.4935657589934594,61.0,334.6986213745803,384.0,FHJAT,False,False,False,7000,400.0,1025.0,1642256778.684,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256780,39a413,43.59686279296875,1.4933741369912792,61.0,333.8531587644191,448.0,FHJAT,False,False,False,7000,400.0,1025.0,1642256779.676,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256781,39a413,43.59722900390625,1.493118640988372,61.0,332.5924245621816,512.0,FHJAT,False,False,False,7000,400.0,1050.0,1642256780.998,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256782,39a413,43.59733452231197,1.4930289132254464,61.0,332.5924245621816,576.0,FHJAT,False,False,False,7000,400.0,1050.0,1642256781.563,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256783,39a413,43.59756728350106,1.4928981236049106,61.0,332.5924245621816,576.0,FHJAT,False,False,False,7000,400.0,1050.0,1642256782.54,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256784,39a413,43.597846596927965,1.4927019391741072,61.0,332.5924245621816,576.0,FHJAT,False,False,False,7000,400.0,1075.0,1642256783.568,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256785,39a413,43.59809875488281,1.4924799009811047,61.0,331.76255446183274,512.0,FHJAT,False,False,False,7000,400.0,1075.0,1642256784.633,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256786,39a413,43.59837341308594,1.4922882789789245,61.0,331.76255446183274,576.0,FHJAT,False,False,False,7000,400.0,1100.0,1642256785.667,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256787,39a413,43.59859143273305,1.4921133858816964,61.0,331.76255446183274,576.0,FHJAT,False,False,False,7000,400.0,1100.0,1642256786.599,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256788,39a413,43.598876953125,1.4919689089752908,61.0,331.76255446183274,448.0,FHJAT,False,False,False,7000,500.0,1100.0,1642256787.685,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256789,39a413,43.599151611328125,1.491713412972384,61.0,331.76255446183274,448.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256788.854,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256790,39a413,43.59938282077595,1.4915248325892856,61.0,331.76255446183274,384.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256789.777,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256791,39a413,43.59966213420286,1.4913286481584822,62.0,332.19854122006586,128.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256790.953,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256792,39a413,43.59994144762977,1.4911324637276786,64.0,331.82140989004085,0.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256791.914,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256793,39a413,43.60012765658104,1.4910016741071428,65.0,332.65012421993015,-64.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256792.757,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256794,39a413,43.600406970007946,1.4908054896763392,66.0,333.04782106877104,-192.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256793.747,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256795,39a413,43.60068628343485,1.4906093052455356,68.0,333.0604719361992,-192.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256794.738,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256796,39a413,43.600965596861755,1.4904131208147322,70.0,332.7004277886672,-64.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256795.744,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256797,39a413,43.60129146252648,1.4902169363839286,72.0,331.64503821467594,64.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256796.73,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256798,39a413,43.601531982421875,1.4899888149527618,72.0,331.64503821467594,128.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256797.698,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256799,39a413,43.601898193359375,1.4897333189498547,73.0,331.326853510565,384.0,FHJAT,False,False,False,7000,500.0,1125.0,1642256798.815,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256800,39a413,43.60212707519531,1.4895416969476745,74.0,331.6992442339936,448.0,FHJAT,False,False,False,7000,500.0,1150.0,1642256799.679,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256801,39a413,43.602447509765625,1.4893500749454942,74.0,331.6992442339936,512.0,FHJAT,False,False,False,7000,500.0,1150.0,1642256800.631,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256802,39a413,43.60278113413665,1.489105224609375,74.0,331.6992442339936,704.0,FHJAT,False,False,False,7000,500.0,1150.0,1642256801.72,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256803,39a413,43.60308837890625,1.4888390829396803,73.0,332.38697217691555,960.0,FHJAT,False,False,False,7000,500.0,1175.0,1642256802.828,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256804,39a413,43.6034328654661,1.4885820661272322,73.0,332.38697217691555,768.0,FHJAT,False,False,False,7000,500.0,1200.0,1642256803.977,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256805,39a413,43.603758731130824,1.4883858816964286,73.0,332.38697217691555,704.0,FHJAT,False,False,False,7000,500.0,1200.0,1642256804.991,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256806,39a413,43.603898387844275,1.4882550920758928,73.0,332.38697217691555,832.0,FHJAT,False,False,False,7000,500.0,1200.0,1642256805.509,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256807,39a413,43.6043701171875,1.487944846929506,72.0,332.0205256115199,896.0,FHJAT,False,False,False,7000,600.0,1225.0,1642256806.996,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256808,39a413,43.60459899902344,1.4877532249273258,72.0,332.0205256115199,896.0,FHJAT,False,False,False,7000,600.0,1250.0,1642256807.846,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256809,39a413,43.60487598483845,1.4876011439732142,72.0,332.7232366168863,960.0,FHJAT,False,False,False,7000,600.0,1250.0,1642256808.774,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256810,39a413,43.60520185050318,1.4873395647321428,72.0,333.434948822922,832.0,FHJAT,False,False,False,7000,600.0,1275.0,1642256809.912,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256811,39a413,43.6055277161679,1.4871433803013392,71.0,334.15561244543966,704.0,FHJAT,False,False,False,7000,600.0,1300.0,1642256810.984,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256812,39a413,43.60565185546875,1.4870506109193316,71.0,334.88516511385546,704.0,FHJAT,False,False,False,7000,600.0,1300.0,1642256811.435,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256813,39a413,43.606132895259535,1.4867510114397322,70.0,335.62353138332526,512.0,FHJAT,False,False,False,7000,700.0,1300.0,1642256812.994,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256814,39a413,43.606412208686436,1.4865548270089286,71.0,336.69510946079686,320.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256813.979,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256815,39a413,43.606658935546875,1.4864118709120642,71.0,336.69510946079686,320.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256814.873,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256816,39a413,43.606842041015625,1.4862841229106105,70.0,337.4427533652943,320.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256815.448,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256817,39a413,43.60729670120498,1.4860316685267856,71.0,337.7509763427876,128.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256816.969,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256818,39a413,43.607574462890625,1.4859008789062502,72.0,338.051300916473,128.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256817.805,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256819,39a413,43.60785532805879,1.4857700892857142,73.0,337.3194403929751,0.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256818.79,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256820,39a413,43.60821533203125,1.4855176349018897,73.0,338.3440109615775,-64.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256819.848,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256821,39a413,43.60850705938824,1.4853777204241072,74.0,339.3530091750296,64.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256820.712,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256822,39a413,43.608832925052965,1.4852469308035714,75.0,339.6235647861636,0.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256821.751,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256823,39a413,43.609158790717686,1.4850507463727678,75.0,340.6021875514418,0.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256822.789,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256824,39a413,43.60945129394531,1.484942768895349,76.0,340.8518625420604,0.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256823.678,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256825,39a413,43.60981052204714,1.4847237723214286,77.0,341.8008349469546,-64.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256824.727,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256826,39a413,43.61018293994968,1.4845929827008928,77.0,342.7341905049854,128.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256825.733,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256827,39a413,43.61054992675781,1.484431776889535,78.0,343.6518284526488,128.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256826.821,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256828,39a413,43.61091613769531,1.4843040288880816,80.0,344.74488129694225,64.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256827.816,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256829,39a413,43.61130019365731,1.4842006138392856,81.0,345.6186054089094,0.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256828.94,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256830,39a413,43.61164855957031,1.4840485328851745,81.0,345.6186054089094,-64.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256829.891,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256831,39a413,43.61201477050781,1.483920784883721,81.0,346.476839349584,128.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256830.892,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256832,39a413,43.61238098144531,1.4837930368822676,81.0,346.476839349584,192.0,FHJAT,False,False,False,7000,700.0,1325.0,1642256831.857,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256833,39a413,43.612701416015625,1.4836652888808142,81.0,346.476839349584,320.0,FHJAT,False,False,False,7000,700.0,1350.0,1642256832.83,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256834,39a413,43.613067626953125,1.4835375408793605,80.0,346.3099503825345,512.0,FHJAT,False,False,False,7000,700.0,1350.0,1642256833.831,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256835,39a413,43.61348814883474,1.4834158761160714,80.0,347.0053832080835,640.0,FHJAT,False,False,False,7000,700.0,1350.0,1642256835.0,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256836,39a413,43.61386056673729,1.4833504813058036,79.0,348.2614287932777,832.0,FHJAT,False,False,False,7000,700.0,1375.0,1642256835.965,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256837,39a413,43.61418643240201,1.4832196916852678,77.0,348.8351198224514,896.0,FHJAT,False,False,False,7000,700.0,1375.0,1642256836.904,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256838,39a413,43.614558850304554,1.483154296875,76.0,349.4264765814391,960.0,FHJAT,False,False,False,7000,700.0,1400.0,1642256837.941,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256839,39a413,43.614698507018005,1.4830889020647322,76.0,350.1664360357929,1024.0,FHJAT,False,False,False,7000,800.0,1425.0,1642256838.397,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256840,39a413,43.61521911621094,1.48296267487282,75.0,350.78897345918335,1088.0,FHJAT,False,False,False,7000,800.0,1425.0,1642256839.844,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256841,39a413,43.61553955078125,1.4828988008720931,75.0,352.3039482779834,1088.0,FHJAT,False,False,False,7000,800.0,1450.0,1642256840.832,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256842,39a413,43.61590886520127,1.4828273228236606,73.0,352.8749836510982,1088.0,FHJAT,False,False,False,7000,800.0,1475.0,1642256841.968,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256843,39a413,43.61623473086599,1.4827619280133928,71.0,352.67359333983046,1088.0,FHJAT,False,False,False,7000,800.0,1500.0,1642256842.99,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256845,39a413,43.61670025324417,1.482696533203125,67.0,353.1909498203866,1216.0,FHJAT,False,False,False,7000,900.0,1525.0,1642256844.348,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256846,39a413,43.61716577562235,1.4826311383928572,66.0,353.9458081058852,1152.0,FHJAT,False,False,False,7000,900.0,1550.0,1642256845.968,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256848,39a413,43.61750793457031,1.4825794308684594,65.0,352.9834982552771,768.0,FHJAT,False,False,False,7000,900.0,1575.0,1642256847.09,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256849,39a413,43.617864059189614,1.4825003487723214,65.0,353.85337434035335,448.0,FHJAT,False,False,False,7000,900.0,1575.0,1642256848.1,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256850,39a413,43.6182861328125,1.482451682867006,65.0,353.85337434035335,256.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256849.699,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256851,39a413,43.61846923828125,1.4824349539620536,67.0,354.8826851500274,0.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256850.162,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256852,39a413,43.61884165618379,1.4823695591517856,68.0,354.9575489308291,-128.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256851.306,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256853,39a413,43.619293212890625,1.4823239348655524,70.0,354.28940686250036,-192.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256852.875,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256854,39a413,43.619659423828125,1.4822600608648258,72.0,354.4470289669632,-64.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256853.876,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256855,39a413,43.619819253177965,1.48223876953125,73.0,354.5226312711711,64.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256854.377,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256856,39a413,43.62033132779396,1.4821733747209822,74.0,354.5962086397503,64.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256855.931,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256857,39a413,43.6207037456965,1.4821079799107142,75.0,353.91147184580484,256.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256856.92,[-1408234022  1433801924],2022-01-15 14:00:00+00:00
1642256858,39a413,43.62098693847656,1.4820684388626455,74.0,353.8298249049704,512.0,FHJAT,False,False,False,7000,900.0,1600.0,1642256857.889,[-1408234022  1433801924],2022-01-15 14:00:00+00:00
1642256860,39a413,43.62172789492849,1.4819771902901786,72.0,354.4470289669632,1088.0,FHJAT,False,False,False,7000,1000.0,1625.0,1642256859.978,[-1408234022  1433801924],2022-01-15 14:00:00+00:00
1642256861,39a413,43.62190246582031,1.481940690861192,71.0,354.36931724236473,1088.0,FHJAT,False,False,False,7000,1000.0,1625.0,1642256860.447,[-1408234022  1433801924],2022-01-15 14:00:00+00:00
1642256862,39a413,43.62223996954449,1.4819117954799106,70.0,355.9143832200251,1024.0,FHJAT,False,False,False,7000,1000.0,1650.0,1642256861.564,[-1408234022 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256863,39a413,43.622406005859375,1.4818768168604652,68.0,355.7946429982914,1024.0,FHJAT,False,False,False,7000,1000.0,1675.0,1642256862.065,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256864,39a413,43.622891700873936,1.4818464006696428,67.0,356.5834118082287,960.0,FHJAT,False,False,False,7000,1000.0,1700.0,1642256863.505,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256865,39a413,43.623138427734375,1.4818129428597384,66.0,356.5317707410828,768.0,FHJAT,False,False,False,7000,1100.0,1700.0,1642256864.423,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256866,39a413,43.6235899844412,1.481781005859375,65.0,356.47854662307776,640.0,FHJAT,False,False,False,7000,1100.0,1725.0,1642256865.958,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256868,39a413,43.62419516353284,1.4817156110491072,66.0,354.8055710922652,320.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256867.943,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256869,39a413,43.62437438964844,1.481685194858285,66.0,353.9458081058852,192.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256868.431,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256870,39a413,43.62484689486229,1.4816502162388392,67.0,354.0355128987469,64.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256869.963,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256871,39a413,43.625126208289196,1.4815848214285714,68.0,353.2901631922431,0.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256870.938,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256872,39a413,43.62528991699219,1.4815574468568316,69.0,353.38653951768526,64.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256871.455,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256873,39a413,43.625591730667374,1.4815194266183036,70.0,353.480198248343,64.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256872.336,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256874,39a413,43.626068115234375,1.4814296988553781,71.0,353.57125225117016,128.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256873.8,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256876,39a413,43.62666320800781,1.4813658248546513,73.0,355.30131948270053,256.0,FHJAT,False,False,False,7000,1100.0,1750.0,1642256875.613,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256878,39a413,43.62717450675318,1.4813232421875,74.0,358.45184230102205,448.0,FHJAT,False,False,False,7000,1100.0,1775.0,1642256877.133,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256879,39a413,43.62757873535156,1.4813019508539245,74.0,359.22577983507193,448.0,FHJAT,False,False,False,7000,1100.0,1775.0,1642256878.205,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256880,39a413,43.62812805175781,1.4813019508539245,73.0,1.5693548047489851,576.0,FHJAT,False,False,False,7000,1100.0,1775.0,1642256879.918,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256881,39a413,43.628477969412074,1.4813886369977678,73.0,3.136358368332587,576.0,FHJAT,False,False,False,7000,1100.0,1800.0,1642256880.993,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
1642256882,39a413,43.6288038350768,1.4813886369977678,72.0,4.763641690726177,576.0,FHJAT,False,False,False,7000,1200.0,1800.0,1642256881.985,[-1408235651  1433801924],2022-01-15 14:00:00+00:00
